STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
1.0,10400.0,1.0,2.0,2.0,7.0,7.0,9.0,35.0,32.0,0.0,1.0,0.0,5.0,2.0,41.0,45.0,41045.0,1.0,1995.0,JM1NA3532S06,J,M,1,N,A,3,5,3,2,S,0,6,0.0,P,MAZD,MIA,CV,95.0,17.0,2293.0,nan,0.0,892.0,,G,nan,F,4,112,,,14R185,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,5.0,72601.0,6.0,2.0,0.0,0.0,3.0,0.0,72.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,70.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,4.0,6.0,2.0,0.0
1.0,10400.0,2.0,2.0,2.0,7.0,7.0,9.0,35.0,32.0,0.0,1.0,0.0,6.0,3.0,82.0,881.0,82881.0,66.0,2001.0,1FUJAHCG31PJ,1,F,U,J,A,H,C,G,3,1,P,J,1.0,T,FRHT,FLD,TR,1.0,17.0,nan,8.0,0.0,0.0,CON,D,nan,,6,774,,,,,00000,00,,64,1.0,57.0,1891350,571891350,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,6.0,93560.0,6.0,1.0,6.0,0.0,3.0,0.0,72.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,62.0,9.0,1.0,1.0,98.0,0.0,0.0
1.0,10401.0,1.0,1.0,2.0,8.0,7.0,12.0,30.0,24.0,0.0,1.0,0.0,1.0,1.0,41.0,49.0,41049.0,4.0,2004.0,JM1FE1733401,J,M,1,F,E,1,7,3,3,4,0,1,0.0,P,MAZD,RX8,C4,4.0,17.0,3029.0,nan,0.0,1064.0,,G,nan,F,R,080,,,18R225,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,5.0,12.0,6.0,2.0,42.0,0.0,0.0,0.0,1.0,1.0,36264.0,6.0,1.0,0.0,0.0,3.0,1.0,73.0,158.0,0.0,2.0,0.0,1.0,2.0,12.0,2009.0,11.0,2011.0,1.0,89.0,58.0,0.0,0.0,1.0,2.0,45.0,3.0,5.0,2.0,1.0,0.0,0.0,14.0,13.0,6.0,4.0,4.0,7.0,1.0,0.0
1.0,10402.0,1.0,1.0,3.0,9.0,7.0,2.0,52.0,8.0,0.0,1.0,0.0,47.0,3.0,93.0,981.0,93981.0,51.0,1998.0,1M8PDMPA2WP0,1,M,8,P,D,M,P,A,2,W,P,0,0.0,T,MCIN,,,98.0,17.0,nan,nan,nan,nan,,,nan,,,,,,,,,,,,0.0,57.0,206347,57206347,3.0,21.0,22.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,12.0,4.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,35653.0,6.0,1.0,6.0,1.0,3.0,0.0,70.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,80.0,1.0,1.0,1.0,13.0,0.0,0.0
1.0,10403.0,1.0,1.0,2.0,9.0,7.0,9.0,10.0,1.0,0.0,1.0,0.0,1.0,2.0,20.0,421.0,20421.0,15.0,1997.0,1GNCS13W8V21,1,G,N,C,S,1,3,W,8,V,2,1,0.0,P,CHEV,BZR,UT,97.0,17.0,3686.0,nan,0.0,1070.0,,G,nan,F,6,262,,,15R205,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,36312.0,6.0,1.0,0.0,0.0,3.0,0.0,66.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2.0,2.0,65.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,12.0,7.0,4.0,4.0,7.0,1.0,0.0
1.0,10404.0,1.0,2.0,1.0,11.0,7.0,17.0,52.0,12.0,6.0,1.0,0.0,1.0,1.0,22.0,22.0,22022.0,4.0,2006.0,1G2ZF55B5641,1,G,2,Z,F,5,5,B,5,6,4,1,0.0,P,PONT,G6E,4D,6.0,17.0,3419.0,nan,0.0,1123.0,,G,nan,F,4,146,,,16R215,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,5.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36919.0,6.0,1.0,0.0,0.0,3.0,0.0,62.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,3.0,2.0,64.0,1.0,0.0
1.0,10404.0,2.0,2.0,1.0,11.0,7.0,17.0,52.0,12.0,6.0,1.0,0.0,1.0,1.0,23.0,422.0,23422.0,15.0,2009.0,1GKFC03209R1,1,G,K,F,C,0,3,2,0,9,R,1,0.0,T,GMC,NAL,4W,9.0,17.0,nan,2.0,0.0,1160.0,YUK,F,nan,,8,378,,,,B,5635,00,3,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36919.0,6.0,1.0,0.0,0.0,3.0,0.0,64.0,130.0,1.0,1.0,0.0,0.0,1.0,10.0,2010.0,7.0,2011.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,62.0,1.0,1.0,1.0,65.0,0.0,0.0
1.0,10405.0,1.0,1.0,3.0,15.0,7.0,22.0,45.0,18.0,0.0,1.0,0.0,1.0,2.0,20.0,2.0,20002.0,6.0,1992.0,1G1BL8375NW1,1,G,1,B,L,8,3,7,5,N,W,1,0.0,P,CHEV,CAP,SW,92.0,17.0,4354.0,nan,0.0,1159.0,,G,nan,F,8,350,,,15R225,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,18.0,0.0,0.0,0.0,1.0,1.0,35578.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,13.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,10406.0,1.0,2.0,1.0,12.0,7.0,5.0,20.0,12.0,6.0,1.0,0.0,1.0,1.0,41.0,50.0,41050.0,4.0,2010.0,1YVHZ8CH5A5M,1,Y,V,H,Z,8,C,H,5,A,5,M,0.0,P,MAZD,M6I,4D,10.0,17.0,3258.0,nan,0.0,1098.0,,G,nan,F,4,152,,,16R205,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35405.0,6.0,1.0,0.0,0.0,3.0,1.0,66.0,170.0,0.0,1.0,0.0,1.0,1.0,4.0,2010.0,9.0,2011.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,15.0,1.0,1.0,1.0,82.0,1.0,0.0
1.0,10406.0,2.0,2.0,1.0,12.0,7.0,5.0,20.0,12.0,6.0,1.0,0.0,18.0,3.0,84.0,881.0,84881.0,66.0,2007.0,2HSCNAPR87C3,2,H,S,C,N,A,P,R,8,7,C,3,1.0,T,INTL,94I,TR,7.0,17.0,nan,8.0,0.0,0.0,940,D,nan,,6,915,,,,,00000,00,,64,1.0,57.0,247552,57247552,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,12.0,4.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,36321.0,6.0,1.0,6.0,0.0,3.0,0.0,70.0,410.0,0.0,3.0,0.0,1.0,0.0,11.0,2011.0,3.0,2012.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,72.0,9.0,1.0,1.0,83.0,0.0,0.0
1.0,10407.0,1.0,2.0,2.0,15.0,7.0,13.0,53.0,12.0,6.0,1.0,0.0,1.0,1.0,7.0,482.0,7482.0,31.0,2012.0,3C63DRJL4CG2,3,C,6,3,D,R,J,L,4,C,G,2,0.0,T,DODG,SLR,CW,12.0,17.0,nan,3.0,0.0,1690.0,RPC,D,nan,,6,408,,,,D,6671,00,K,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35071.0,6.0,1.0,0.0,0.0,3.0,1.0,78.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,15.0,1.0,1.0,1.0,68.0,0.0,0.0
1.0,10407.0,2.0,2.0,1.0,15.0,7.0,13.0,53.0,12.0,6.0,1.0,0.0,1.0,2.0,72.0,706.0,72706.0,80.0,2000.0,1HD1CAP33YK1,1,H,D,1,C,A,P,3,3,Y,K,1,0.0,M,HD,L12,RS,0.0,17.0,nan,nan,nan,nan,,,1200.0,,2,,4,491,,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35055.0,6.0,1.0,6.0,0.0,3.0,0.0,70.0,240.0,3.0,0.0,0.0,0.0,2.0,10.0,2010.0,1.0,2012.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,62.0,3.0,1.0,1.0,69.0,1.0,0.0
1.0,10408.0,1.0,1.0,1.0,17.0,7.0,13.0,28.0,42.0,0.0,1.0,0.0,1.0,2.0,37.0,31.0,37031.0,2.0,1994.0,2HGEJ222XRH5,2,H,G,E,J,2,2,2,X,R,H,5,0.0,P,HOND,CID,CP,94.0,17.0,2168.0,nan,0.0,1032.0,,G,nan,F,4,091,,,13R175,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,9.0,6.0,2.0,42.0,0.0,0.0,0.0,1.0,1.0,35128.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,3.0,2.0,2.0,0.0,0.0,14.0,9.0,1.0,2.0,4.0,7.0,1.0,0.0
1.0,10409.0,1.0,1.0,2.0,17.0,7.0,11.0,6.0,24.0,0.0,1.0,0.0,1.0,2.0,12.0,471.0,12471.0,30.0,1989.0,1FTCR10A1KUC,1,F,T,C,R,1,0,A,1,K,U,C,0.0,T,FORD,RNG,PK,89.0,17.0,nan,1.0,1140.0,1080.0,RNG,G,nan,,4,140,,,,B,2674,01,A,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,3.0,12.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,35188.0,6.0,2.0,0.0,0.0,3.0,1.0,65.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,0.0
1.0,10410.0,1.0,1.0,1.0,14.0,7.0,22.0,25.0,8.0,0.0,1.0,1.0,99.0,9.0,99.0,999.0,99999.0,99.0,9999.0,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0.0,,,,,nan,nan,nan,nan,nan,nan,,,nan,,,,,,,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,99.0,99999.0,9.0,9.0,99.0,9.0,9.0,9.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,9999.0,99.0,9999.0,9.0,99.0,99.0,99.0,99.0,1.0,2.0,25.0,1.0,5.0,2.0,1.0,0.0,0.0,11.0,80.0,1.0,1.0,1.0,13.0,0.0,0.0
1.0,10411.0,1.0,1.0,1.0,30.0,6.0,22.0,23.0,32.0,0.0,1.0,0.0,92.0,0.0,63.0,33.0,63033.0,4.0,2002.0,KNAFB1211251,K,N,A,F,B,1,2,1,1,2,5,1,0.0,P,KIA,STL,4D,2.0,17.0,2661.0,nan,0.0,1008.0,,G,nan,F,4,109,,,14R185,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,5.0,12.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,35964.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,4.0,6.0,1.0,1.0
1.0,10412.0,1.0,1.0,1.0,18.0,7.0,7.0,40.0,32.0,0.0,1.0,0.0,1.0,1.0,49.0,40.0,49040.0,4.0,1994.0,JT2GK12EXR00,J,T,2,G,K,1,2,E,X,R,0,0,0.0,P,TOYT,CLE,4D,94.0,17.0,3086.0,nan,0.0,1031.0,,G,nan,F,6,183,,,15R205,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,32.0,0.0,0.0,0.0,1.0,1.0,35601.0,6.0,1.0,0.0,0.0,3.0,0.0,74.0,215.0,1.0,0.0,0.0,0.0,0.0,10.0,2011.0,10.0,2011.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,13.0,1.0,1.0,4.0,1.0,1.0,0.0
1.0,10413.0,1.0,2.0,1.0,29.0,6.0,5.0,40.0,12.0,2.0,1.0,0.0,1.0,1.0,20.0,19.0,20019.0,2.0,1995.0,1G1LV15M2SY2,1,G,1,L,V,1,5,M,2,S,Y,2,0.0,P,CHEV,BER,CP,95.0,17.0,2756.0,nan,0.0,1034.0,,G,nan,F,6,191,,,14R195,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35476.0,6.0,1.0,0.0,0.0,3.0,0.0,72.0,145.0,0.0,0.0,0.0,1.0,1.0,10.0,2011.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,35.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,50.0,1.0,0.0
1.0,10413.0,2.0,2.0,1.0,29.0,6.0,5.0,40.0,12.0,2.0,1.0,0.0,1.0,1.0,52.0,34.0,52034.0,4.0,2002.0,4A3AA46G02E0,4,A,3,A,A,4,6,G,0,2,E,0,0.0,P,MITS,UEL,4D,2.0,17.0,3075.0,nan,0.0,1037.0,,G,nan,F,4,143,,,15R195,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36740.0,6.0,1.0,0.0,0.0,3.0,1.0,65.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,35.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,62.0,1.0,1.0,1.0,51.0,0.0,0.0
1.0,10414.0,1.0,1.0,3.0,3.0,7.0,15.0,21.0,42.0,0.0,1.0,0.0,1.0,1.0,22.0,9.0,22009.0,3.0,1997.0,2G2FV22P5V22,2,G,2,F,V,2,2,P,5,V,2,2,0.0,P,PONT,FTA,2H,97.0,17.0,3350.0,nan,0.0,1011.0,,G,nan,F,8,350,,,16R235,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,5.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,35016.0,6.0,1.0,6.0,0.0,3.0,0.0,68.0,245.0,0.0,0.0,0.0,1.0,2.0,11.0,2009.0,7.0,2012.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,2.0,1.0,2.0,1.0,0.0,0.0,14.0,13.0,1.0,1.0,4.0,1.0,2.0,1.0
1.0,10415.0,1.0,1.0,1.0,12.0,7.0,3.0,12.0,18.0,0.0,1.0,0.0,1.0,1.0,20.0,481.0,20481.0,31.0,2005.0,2GCEK13TX512,2,G,C,E,K,1,3,T,X,5,1,2,0.0,T,CHEV,SK1,CW,5.0,17.0,nan,2.0,0.0,1435.0,SIL,G,nan,,8,323,,,,B,5299,00,,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,5.0,12.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,36571.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,150.0,1.0,0.0,0.0,1.0,0.0,1.0,2011.0,9.0,2011.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,4.0,6.0,1.0,1.0
1.0,10416.0,1.0,2.0,3.0,12.0,7.0,12.0,20.0,12.0,8.0,1.0,0.0,1.0,2.0,12.0,481.0,12481.0,31.0,2002.0,1FTRX18W32NA,1,F,T,R,X,1,8,W,3,2,N,A,0.0,T,FORD,F15,4C,2.0,17.0,nan,2.0,1574.0,1388.0,COF,G,nan,,8,281,,,,B,4639,05,U,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,35180.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,5.0,6.0,4.0,2.0,66.0,1.0,0.0
1.0,10416.0,2.0,2.0,1.0,12.0,7.0,12.0,20.0,12.0,8.0,1.0,0.0,1.0,1.0,13.0,1.0,13001.0,4.0,1998.0,1LNFM82W5WY7,1,L,N,F,M,8,2,W,5,W,Y,7,0.0,P,LINC,SIG,4D,98.0,17.0,0.0,nan,0.0,1177.0,,G,nan,F,8,281,,,16R225,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35071.0,6.0,1.0,0.0,0.0,3.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,63.0,1.0,1.0,1.0,66.0,0.0,0.0
1.0,10417.0,1.0,1.0,1.0,12.0,7.0,21.0,44.0,8.0,0.0,1.0,1.0,1.0,1.0,34.0,34.0,34034.0,4.0,2004.0,WBAET37484NJ,W,B,A,E,T,3,7,4,8,4,N,J,0.0,P,BMW,325,4D,4.0,17.0,3219.0,nan,0.0,1073.0,,G,nan,F,6,152,,,16R205,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,35758.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,80.0,1.0,1.0,1.0,13.0,0.0,0.0
1.0,10418.0,1.0,1.0,3.0,13.0,7.0,7.0,7.0,34.0,0.0,1.0,0.0,1.0,2.0,12.0,401.0,12401.0,14.0,1996.0,1FMDU32XXTUA,1,F,M,D,U,3,2,X,X,T,U,A,0.0,P,FORD,EPR,UT,96.0,17.0,3952.0,nan,0.0,1115.0,,G,nan,F,6,245,,,15R225,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,12.0,6.0,2.0,42.0,0.0,0.0,0.0,1.0,1.0,36544.0,6.0,1.0,0.0,0.0,3.0,0.0,68.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,55.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,10419.0,1.0,1.0,2.0,14.0,7.0,17.0,0.0,53.0,0.0,1.0,0.0,1.0,2.0,19.0,18.0,19018.0,4.0,2009.0,1G6DF5772901,1,G,6,D,F,5,7,7,2,9,0,1,0.0,P,CADI,C/T,4D,9.0,17.0,3872.0,nan,0.0,1134.0,,G,nan,F,6,220,,,17R235,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,2.0,42.0,0.0,0.0,0.0,1.0,1.0,35654.0,6.0,1.0,0.0,0.0,3.0,1.0,69.0,205.0,0.0,0.0,0.0,1.0,0.0,2.0,2010.0,2.0,2010.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,35.0,2.0,6.0,2.0,2.0,0.0,0.0,14.0,13.0,1.0,1.0,4.0,1.0,1.0,0.0
1.0,10420.0,1.0,1.0,4.0,15.0,7.0,11.0,45.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,404.0,2404.0,14.0,2002.0,1J4GX58N02C1,1,J,4,G,X,5,8,N,0,2,C,1,0.0,T,JEEP,LMT,4W,2.0,17.0,nan,1.0,0.0,1059.0,GCK,G,nan,,8,287,,,,,3776,01,E,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,5.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,39503.0,1.0,1.0,0.0,0.0,2.0,1.0,62.0,120.0,0.0,2.0,0.0,1.0,0.0,9.0,2009.0,3.0,2012.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,60.0,7.0,3.0,4.0,2.0,1.0,0.0
1.0,10421.0,1.0,2.0,1.0,16.0,7.0,6.0,30.0,12.0,6.0,1.0,0.0,1.0,1.0,49.0,472.0,49472.0,30.0,2002.0,5TEPM62N62Z0,5,T,E,P,M,6,2,N,6,2,Z,0,0.0,T,TOYT,REG,PK,2.0,17.0,nan,1.0,0.0,1033.0,TAC,G,nan,,4,164,,,,B,3290,00,U,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35619.0,6.0,1.0,6.0,0.0,3.0,0.0,71.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,2.0,1.0,20.0,3.0,1.0,17.0,3.0,1.0,1.0,86.0,1.0,0.0
